162.140888,114.276799,164,47.864090
162.557822,114.655132,165,47.902690
162.974282,115.032892,166,47.941390
163.390270,115.410081,167,47.980190
163.805788,115.786701,168,48.019087
164.220836,116.162756,169,48.058080
164.635415,116.538247,170,48.097168
165.049527,116.913177,171,48.136350
165.463173,117.287550,172,48.175623
165.876354,117.661366,173,48.214987
166.289070,118.034630,174,48.254441
166.701325,118.407342,175,48.293982
167.113117,118.779507,176,48.333611
167.524449,119.151125,177,48.373324
167.935322,119.522201,178,48.413121
168.345737,119.892736,179,48.453001
168.755694,120.262732,180,48.492963
169.165196,120.632192,181,48.533004
169.574243,121.001119,182,48.573124
169.982837,121.369515,183,48.613322
170.390978,121.737382,184,48.653596
170.798668,122.104722,185,48.693945
171.205907,122.471539,186,48.734369
171.612698,122.837834,187,48.774864
172.019041,123.203610,188,48.815432
172.424937,123.568868,189,48.856069
172.830388,123.933613,190,48.896776
173.235395,124.297845,191,48.937550
173.639958,124.661566,192,48.978391
174.044079,125.024781,193,49.019298
174.447759,125.387489,194,49.060270
174.850999,125.749695,195,49.101304
175.253801,126.111399,196,49.142401
175.656165,126.472605,197,49.183559
176.058093,126.833315,198,49.224778
176.459585,127.193530,199,49.266055
176.860643,127.553253,200,49.307390
177.261269,127.912487,201,49.348782
177.661462,128.271232,202,49.390230
178.061225,128.629492,203,49.431733
178.460559,128.987269,204,49.473289
178.859464,129.344565,205,49.514899
179.257941,129.701381,206,49.556560
179.655993,130.057721,207,49.598272
180.053619,130.413586,208,49.640033
180.450822,130.768978,209,49.681844
180.847602,131.123899,210,49.723702
181.243960,131.478352,211,49.765607
181.639897,131.832339,212,49.807559
182.035415,132.185861,213,49.849555
182.430515,132.538920,214,49.891595
182.825198,132.891519,215,49.933679
183.219465,133.243660,216,49.975805
183.613317,133.595344,217,50.017972
184.006755,133.946574,218,50.060180
184.399780,134.297352,219,50.102428
184.792394,134.647679,220,50.144714
185.184597,134.997558,221,50.187038
185.576391,135.346991,222,50.229400
185.967776,135.695978,223,50.271798
186.358754,136.044524,224,50.314231
186.749327,136.392628,225,50.356699
187.139494,136.740294,226,50.399200
187.529258,137.087523,227,50.441735
187.918618,137.434317,228,50.484302
188.307577,137.780677,229,50.526900
188.696136,138.126607,230,50.569529
189.084295,138.472107,231,50.612188
189.472055,138.817179,232,50.654877
189.859419,139.161826,233,50.697593
190.246386,139.506048,234,50.740337
190.632958,139.849849,235,50.783109
191.019135,140.193229,236,50.825906
191.404920,140.536191,237,50.868729
191.790313,140.878736,238,50.911577
192.175315,141.220866,239,50.954449
192.559927,141.562583,240,50.997345
192.944151,141.903888,241,51.040263
193.327987,142.244783,242,51.083203
193.711436,142.585271,243,51.126165
194.094500,142.925352,244,51.169148
194.477179,143.265029,245,51.212151
194.859475,143.604302,246,51.255173
195.241389,143.943175,247,51.298214
195.622921,144.281648,248,51.341273
196.004073,144.619723,249,51.384350
196.384846,144.957402,250,51.427444
196.765240,145.294686,251,51.470554
197.145258,145.631577,252,51.513680
197.524899,145.968077,253,51.556822
197.904166,146.304188,254,51.599978
198.283058,146.639910,255,51.643148
198.661577,146.975246,256,51.686332
199.039725,147.310197,257,51.729528
199.417501,147.644765,258,51.772737
199.794908,147.978950,259,51.815958
200.171946,148.312756,260,51.859190
200.548616,148.646183,261,51.902432
200.924919,148.979233,262,51.945685
201.300856,149.311908,263,51.988948
201.676428,149.644208,264,52.032220
202.051637,149.976136,265,52.075501
202.426483,150.307693,266,52.118789
202.800967,150.638881,267,52.162086
203.175090,150.969700,268,52.205390
203.548853,151.300153,269,52.248700
203.922257,151.630241,270,52.292017
204.295304,151.959965,271,52.335339
204.667994,152.289327,272,52.378667
205.040328,152.618329,273,52.421999
205.412307,152.946971,274,52.465336
205.783932,153.275255,275,52.508677
206.155205,153.603183,276,52.552022
206.526125,153.930756,277,52.595369
206.896694,154.257975,278,52.638719
207.266914,154.584842,279,52.682071
207.636784,154.911359,280,52.725426
208.006307,155.237526,281,52.768781
208.375482,155.563344,282,52.812137
208.744311,155.888817,283,52.855494
209.112795,156.213943,284,52.898852
209.480934,156.538726,285,52.942208
209.848731,156.863166,286,52.985565
210.216185,157.187265,287,53.028920
210.583298,157.511024,288,53.072274
210.950070,157.834444,289,53.115626
211.316502,158.157526,290,53.158976
211.682596,158.480273,291,53.202323
212.048353,158.802685,292,53.245668
212.413773,159.124763,293,53.289009
212.778856,159.446509,294,53.332347
213.143606,159.767924,295,53.375681
213.508021,160.089010,296,53.419011
213.872103,160.409767,297,53.462336
214.235853,160.730196,298,53.505656
214.599271,161.050300,299,53.548971
214.962360,161.370079,300,53.592280
215.325119,161.689535,301,53.635584
215.687549,162.008668,302,53.678881
216.049652,162.327480,303,53.722172
216.411429,162.645973,304,53.765456
216.772879,162.964147,305,53.808733
217.134005,163.282003,306,53.852002
217.494807,163.599543,307,53.895264
217.855285,163.916768,308,53.938518
218.215441,164.233678,309,53.981763
218.575276,164.550276,310,54.025000
218.934791,164.866563,311,54.068228
219.293985,165.182539,312,54.111446
219.652862,165.498206,313,54.154656
220.011420,165.813564,314,54.197856
220.369661,166.128616,315,54.241046
220.727586,166.443361,316,54.284225
221.085196,166.757802,317,54.327394
221.442491,167.071939,318,54.370553
221.799473,167.385773,319,54.413700
222.156142,167.699306,320,54.456837
222.512500,168.012538,321,54.499962
222.868546,168.325471,322,54.543075
223.224282,168.638106,323,54.586176
223.579709,168.950444,324,54.629265
223.934827,169.262485,325,54.672342
224.289638,169.574232,326,54.715406
224.644142,169.885684,327,54.758458
224.998340,170.196844,328,54.801496
225.352232,170.507711,329,54.844521
225.705821,170.818288,330,54.887533
226.059106,171.128575,331,54.930531
226.412088,171.438573,332,54.973515
226.764768,171.748284,333,55.016484
227.117147,172.057707,334,55.059440
227.469226,172.366845,335,55.102381
227.821006,172.675698,336,55.145308
228.172487,172.984267,337,55.188219
228.523670,173.292554,338,55.231116
228.874556,173.600559,339,55.273997
229.225145,173.908283,340,55.316863
229.575439,174.215727,341,55.359713
229.925439,174.522892,342,55.402547
230.275145,174.829779,343,55.445365
230.624557,175.136390,344,55.488167
230.973678,175.442724,345,55.530953
231.322506,175.748784,346,55.573723
231.671044,176.054569,347,55.616475
232.019292,176.360081,348,55.659211
232.367251,176.665321,349,55.701930
232.714921,176.970290,350,55.744632
233.062304,177.274988,351,55.787316
233.409400,177.579417,352,55.829983
233.756210,177.883577,353,55.872632
234.102734,178.187470,354,55.915264
234.448973,178.491096,355,55.957877
234.794929,178.794456,356,56.000473
235.140602,179.097551,357,56.043050
235.485992,179.400383,358,56.085609
235.831100,179.702951,359,56.128150
236.175928,180.005256,360,56.170671
236.520475,180.307301,361,56.213175
236.864743,180.609084,362,56.255659
237.208733,180.910608,363,56.298124
237.552444,181.211874,364,56.340570
237.895878,181.512881,365,56.382997
238.239036,181.813631,366,56.425405
238.581918,182.114125,367,56.467792
238.924524,182.414364,368,56.510161
239.266857,182.714347,369,56.552509
239.608916,183.014078,370,56.594838
239.950701,183.313555,371,56.637147
240.292215,183.612780,372,56.679435
240.633457,183.911754,373,56.721704
240.974429,184.210477,374,56.763952
241.315130,184.508951,375,56.806179
241.655562,184.807175,376,56.848386
241.995725,185.105152,377,56.890573
242.335620,185.402882,378,56.932739
242.675248,185.700365,379,56.974883
243.014609,185.997602,380,57.017007
243.353705,186.294594,381,57.059110
243.692535,186.591343,382,57.101192
244.031101,186.887848,383,57.143253
244.369402,187.184110,384,57.185292
244.707441,187.480131,385,57.227310
245.045217,187.775911,386,57.269306
245.382731,188.071450,387,57.311281
245.719984,188.366750,388,57.353234
246.056976,188.661811,389,57.395165
246.393709,188.956634,390,57.437075
246.730182,189.251220,391,57.478963
247.066397,189.545569,392,57.520828
247.402354,189.839682,393,57.562672
247.738054,190.133561,394,57.604493
248.073497,190.427205,395,57.646292
248.408685,190.720616,396,57.688069
248.743617,191.013793,397,57.729824
249.078294,191.306739,398,57.771556
249.412718,191.599453,399,57.813265
249.746888,191.891936,400,57.854952
250.080806,192.184189,401,57.896616
250.414471,192.476213,402,57.938258
250.747885,192.768009,403,57.979877
251.081049,193.059576,404,58.021473
251.413962,193.350916,405,58.063046
251.746626,193.642030,406,58.104596
252.079040,193.932918,407,58.146123
252.411207,194.223580,408,58.187626
252.743126,194.514019,409,58.229107
253.074798,194.804233,410,58.270565
253.406223,195.094224,411,58.311999
253.737403,195.383993,412,58.353410
254.068337,195.673540,413,58.394797
254.399027,195.962865,414,58.436162
254.729473,196.251971,415,58.477502
255.059675,196.540856,416,58.518819
255.389635,196.829522,417,58.560113
255.719353,197.117970,418,58.601383
256.048829,197.406200,419,58.642629
256.378064,197.694213,420,58.683851
